Date,Open,High,Low,Close,Adj Close,Volume,Return Series
13/06/2015,149.789993,150.850006,149.899994,150.080002,150.080002,71972,0.001936104
12/06/2015,148.550003,149.960007,147.820007,149.789993,149.789993,56821,0.00834729
11/06/2015,153.330002,152.759995,147.960007,148.550003,148.550003,89867,-0.031174584
10/06/2015,148.229996,154.270004,147.75,153.330002,153.330002,132825,0.034406032
09/06/2015,149.059998,149.610001,147.660004,148.229996,148.229996,135137,-0.005568241
08/06/2015,149.169998,150.820007,146.300003,149.059998,149.059998,142112,-0.000737414
07/06/2015,146.860001,153.380005,146.470001,149.169998,149.169998,135650,0.015729245
06/06/2015,148.479996,147.839996,146.860001,146.860001,146.860001,49269,-0.010910527
05/06/2015,148.179993,149.020004,148.080002,148.479996,148.479996,61447,0.002024585
04/06/2015,155.720001,155.860001,147.149994,148.179993,148.179993,91008,-0.048420293
03/06/2015,150.229996,155.720001,146.270004,155.720001,155.720001,98101,0.036544
02/06/2015,146.759995,151.119995,146.490005,150.229996,150.229996,132686,0.023644052
01/06/2015,153.839996,154.979996,146.570007,146.759995,146.759995,126045,-0.046021849
31/05/2015,152.809998,155.380005,149,153.839996,153.839996,150034,0.006740384
30/05/2015,154.75,153.320007,151.149994,152.809998,152.809998,85125,-0.012536362
29/05/2015,155.539993,155.259995,151.169998,154.75,154.75,75552,-0.005079035
28/05/2015,155.520004,157.130005,155,155.539993,155.539993,112918,0.00012853
27/05/2015,155.050003,158.070007,153.289993,155.520004,155.520004,119411,0.003031287
26/05/2015,155.380005,155.300003,154.100006,155.050003,155.050003,105836,-0.002123838
25/05/2015,153.399994,156.589996,153.960007,155.380005,155.380005,127695,0.012907504
24/05/2015,156.779999,156.25,152.710007,153.399994,153.399994,67312,-0.021558904
23/05/2015,154.580002,157.119995,154.339996,156.779999,156.779999,55611,0.014232093
22/05/2015,156.350006,156.600006,154.020004,154.580002,154.580002,54695,-0.01132078
21/05/2015,151.389999,170.419998,150.710007,156.350006,156.350006,89965,0.032763109
20/05/2015,151.710007,154.009995,149.889999,151.389999,151.389999,106642,-0.00210934
19/05/2015,156.139999,158.229996,127.82,151.710007,151.710007,149473,-0.028371923
18/05/2015,151.309998,158.669998,150.100006,156.139999,156.139999,106125,0.031921228
17/05/2015,148.75,152.259995,147.949997,151.309998,151.309998,116837,0.017210071
16/05/2015,145.080002,149.009995,143.399994,148.75,148.75,59414,0.025296374
15/05/2015,151.070007,152.990005,4.52,145.080002,145.080002,168537,-0.039650524
14/05/2015,150.729996,151.509995,150.580002,151.070007,151.070007,96651,0.002255762
13/05/2015,154.360001,155.279999,149.320007,150.729996,150.729996,99391,-0.023516487
12/05/2015,152.990005,155.520004,152.669998,154.360001,154.360001,114803,0.008954807
11/05/2015,151.529999,155.550003,151.449997,152.990005,152.990005,132382,0.009635095
10/05/2015,154.399994,157.369995,136.289993,151.529999,151.529999,132667,-0.018588051
09/05/2015,153.580002,158.509995,153.300003,154.399994,154.399994,72819,0.005339185
08/05/2015,157.039993,159.789993,153.440002,153.580002,153.580002,60676,-0.022032547
07/05/2015,154.649994,158.220001,152.639999,157.039993,157.039993,102951,0.015454246
06/05/2015,154.080002,155.179993,151.350006,154.649994,154.649994,111515,0.003699325
05/05/2015,158.229996,158.600006,154.059998,154.080002,154.080002,103197,-0.026227606
04/05/2015,158.259995,159.970001,153.919998,158.229996,158.229996,101504,-0.000189555
03/05/2015,158.770004,160.949997,154.380005,158.259995,158.259995,65465,-0.00321225
02/05/2015,155.960007,160.5,157.589996,158.770004,158.770004,66490,0.01801742
01/05/2015,159.919998,156.220001,154.529999,155.960007,155.960007,47200,-0.024762325
30/04/2015,154.089996,162.759995,154.740005,159.919998,159.919998,90077,0.037835045
29/04/2015,148.410004,155.869995,146.539993,154.089996,154.089996,121501,0.038272299
28/04/2015,149.380005,150.259995,145.639999,148.410004,148.410004,115624,-0.006493513
27/04/2015,150.800003,154.699997,136.460007,149.380005,149.380005,108071,-0.009416432
26/04/2015,144.029999,154.940002,144.160004,150.800003,150.800003,131617,0.047004124
25/04/2015,152.029999,153.649994,141.880005,144.029999,144.029999,66218,-0.052621194
24/04/2015,152.660004,154.949997,151.899994,152.029999,152.029999,82662,-0.00412685
23/04/2015,159.690002,158.669998,152.369995,152.660004,152.660004,122934,-0.044022781
22/04/2015,156.309998,162.100006,155.070007,159.690002,159.690002,82539,0.021623722
21/04/2015,154.929993,161.139999,154.449997,156.309998,156.309998,94297,0.008907281
20/04/2015,154.399994,157.839996,152.630005,154.929993,154.929993,114426,0.003432636
19/04/2015,150.699997,159.020004,152.630005,154.399994,154.399994,86886,0.024552071
18/04/2015,144.960007,153.369995,148.369995,150.699997,150.699997,54519,-0.108125726
17/04/2015,174.830002,350.26001,134.050003,168.970001,168.970001,60414,0.165631849
16/04/2015,153.229996,165,144.960007,144.960007,144.960007,70469,-0.053971084
15/04/2015,152.199997,153.229996,149.800003,153.229996,153.229996,76541,0.006767405
14/04/2015,148.119995,152.210007,148.559998,152.199997,152.199997,102251,0.027545248
13/04/2015,159.220001,214.610001,147.559998,148.119995,148.119995,105460,-0.069714897
12/04/2015,156.589996,163.160004,152.470001,159.220001,159.220001,123160,0.016795485
11/04/2015,161.869995,162,156.589996,156.589996,156.589996,52717,-0.032618763
10/04/2015,161.330002,161.869995,160.320007,161.869995,161.869995,66593,0.003347133
09/04/2015,166.279999,169.960007,161.330002,161.330002,161.330002,98911,-0.029769046
08/04/2015,164.949997,166.279999,158.25,166.279999,166.279999,107206,0.008063062
07/04/2015,168.929993,170.679993,161.399994,164.949997,164.949997,92695,-0.023560032
06/04/2015,165.199997,169.169998,162.669998,168.929993,168.929993,145397,0.022578669
05/04/2015,168.639999,168.759995,165.199997,165.199997,165.199997,58082,-0.020398494
04/04/2015,169.639999,168.649994,168.639999,168.639999,168.639999,47280,-0.005894836
03/04/2015,169.080002,169.639999,167.850006,169.639999,169.639999,46399,0.003312024
02/04/2015,170.050003,170.570007,168.520004,169.080002,169.080002,85388,-0.00570421
01/04/2015,168,183.619995,169.830002,170.050003,170.050003,101549,0.012202399
31/03/2015,166.75,170.949997,164.910004,168,168,119712,0.007496252
30/03/2015,168.809998,170.110001,164.699997,166.75,166.75,91087,0.008344954
29/03/2015,170.210007,172.649994,162.710007,165.369995,165.369995,40334,-0.020377958
29/03/2015,165.369995,168.809998,161.580002,168.809998,168.809998,87653,-0.008225186
28/03/2015,164.009995,172.369995,165.25,170.210007,170.210007,32625,0.037802647
27/03/2015,166.940002,170.440002,163.860001,164.009995,164.009995,84871,-0.017551258
26/03/2015,167.699997,172.110001,165.330002,166.940002,166.940002,86753,-0.004531872
25/03/2015,172.070007,176.399994,163.139999,167.699997,167.699997,85125,-0.025396698
24/03/2015,181.240005,179.699997,168.729996,172.070007,172.070007,95429,-0.050595883
23/03/2015,182.350006,191.729996,177.669998,181.240005,181.240005,109020,-0.0060872
22/03/2015,176.580002,182.910004,177.039993,182.350006,182.350006,59402,0.03267643
21/03/2015,177.770004,177.110001,171.410004,176.580002,176.580002,55056,-0.006694054
20/03/2015,175.880005,182.869995,172.949997,177.770004,177.770004,84647,0.010745957
19/03/2015,170.389999,177.369995,170.380005,175.880005,175.880005,78082,0.032220236
18/03/2015,191.660004,182.020004,166.660004,170.389999,170.389999,108293,-0.110977797
17/03/2015,186.869995,192.570007,186.779999,191.660004,191.660004,122111,0.025632842
16/03/2015,182.460007,190.660004,185.520004,186.869995,186.869995,115972,0.024169614
15/03/2015,182.369995,183.820007,181.589996,182.460007,182.460007,62163,0.000493568
14/03/2015,190.699997,189.339996,182.259995,182.369995,182.369995,62461,-0.043681186
13/03/2015,191.309998,191.639999,190.610001,190.699997,190.699997,98016,-0.003188547
12/03/2015,189.610001,193.490005,188.910004,191.309998,191.309998,99814,0.008965756
11/03/2015,188,191.279999,185.490005,189.610001,189.610001,148914,0.008563835
10/03/2015,185.339996,191.820007,171.179993,188,188,147150,0.014352024
09/03/2015,176.770004,189.720001,180.610001,185.339996,185.339996,120890,0.048481031
08/03/2015,177.029999,179.179993,175.279999,176.770004,176.770004,69178,-0.001468649
07/03/2015,176.899994,178.440002,174.160004,177.029999,177.029999,52102,0.000734907
06/03/2015,191.350006,181.360001,174.399994,176.899994,176.899994,113810,-0.07551613
05/03/2015,178.960007,191.350006,174.059998,191.350006,191.350006,110482,0.06923334
04/03/2015,208.639999,200.570007,177.800003,178.960007,178.960007,116779,-0.142254564
03/03/2015,174.800003,208.639999,174.789993,208.639999,208.639999,146372,0.193592651
02/03/2015,168.779999,175.779999,168.25,174.800003,174.800003,151375,0.035667757
01/03/2015,166.889999,169.070007,165.630005,168.779999,168.779999,67868,0.011324825
28/02/2015,163.809998,167.759995,164.759995,166.889999,166.889999,66203,0.018802277
27/02/2015,151.770004,166.580002,154.179993,163.809998,163.809998,123062,0.079330524
26/02/2015,154.009995,153.75,151.399994,151.770004,151.770004,98532,-0.014544452
25/02/2015,153.289993,154.429993,151.699997,154.009995,154.009995,137245,0.004696993
24/02/2015,152.600006,154.100006,148.720001,153.289993,153.289993,120417,0.00452154
23/02/2015,158.119995,162.729996,149.580002,152.600006,152.600006,124051,-0.034910126
22/02/2015,157.970001,161.080002,155.149994,158.119995,158.119995,64376,0.000949509
21/02/2015,156.899994,158,153.699997,157.970001,157.970001,57796,0.006819675
20/02/2015,154.600006,157.570007,153,156.899994,156.899994,99860,0.014877024
19/02/2015,154.199997,156,152.449997,154.600006,154.600006,102638,0.002594092
18/02/2015,157.399994,159.100006,150.800003,154.199997,154.199997,110978,-0.02033035
17/02/2015,152,158.740005,151.800003,157.399994,157.399994,106453,0.035526276
16/02/2015,166.020004,157.800003,148.270004,152,152,105064,-0.084447679
15/02/2015,167.369995,168.419998,162.639999,166.020004,166.020004,55535,-0.008065908
14/02/2015,153.100006,167.369995,152.570007,167.369995,167.369995,89405,0.093206979
13/02/2015,142.830002,154.619995,142.449997,153.100006,153.100006,110997,0.071903689
12/02/2015,141.080002,147.910004,142.369995,142.830002,142.830002,110066,0.012404309
11/02/2015,141.570007,145.789993,140.679993,141.080002,141.080002,123366,-0.00346122
10/02/2015,121.230003,143.610001,124.120003,141.570007,141.570007,102473,0.167780281
09/02/2015,149.479996,146.899994,101.190002,121.230003,121.230003,123340,-0.172491447
08/02/2015,156.369995,1000,132.360001,146.5,146.5,45405,-0.063119494
07/02/2015,159,259.73999,130.720001,156.369995,156.369995,66860,0.046093117
06/02/2015,145.25,165.720001,143.350006,149.479996,149.479996,96226,0.029122176
05/02/2015,149,157.619995,145.059998,145.25,145.25,97149,-0.025167785
04/02/2015,158.199997,156.979996,149,149,149,121489,-0.058154217
03/02/2015,158.570007,161.289993,154.009995,158.199997,158.199997,135185,-0.002333417
02/02/2015,151.509995,222.490005,150.919998,158.570007,158.570007,120906,0.046597665
01/02/2015,149.839996,151.509995,145,151.509995,151.509995,65271,0.011145215
31/01/2015,150,172.679993,149.839996,149.839996,149.839996,51142,-0.020525559
30/01/2015,173.009995,386.100006,123.239998,152.979996,152.979996,103604,0.01986664
29/01/2015,172.679993,180,150,150,150,119755,-0.131341174
28/01/2015,173,173,160.229996,172.679993,172.679993,90535,-0.001849751
27/01/2015,180,180,173,173,173,113365,-0.038888889
26/01/2015,165,204.669998,164.960007,180,180,181768,0.090909091
25/01/2015,167.029999,167.029999,165,165,165,74947,-0.012153499
24/01/2015,159.690002,171.139999,159.690002,167.029999,167.029999,81145,0.045964036
23/01/2015,159.740005,160.229996,159.690002,159.690002,159.690002,98702,-0.000313027
22/01/2015,144.850006,159.740005,144.850006,159.740005,159.740005,117113,0.102795985
21/01/2015,144,144.850006,144,144.850006,144.850006,119884,0.005902819
20/01/2015,139.899994,144,140,144,144,108725,0.029306692
19/01/2015,143,142.759995,133.899994,139.899994,139.899994,112152,-0.021678364
18/01/2015,132.860001,144.850006,132.860001,143,143,71629,0.076320931
17/01/2015,137.860001,137.860001,132,132.860001,132.860001,55860,-0.036268678
16/01/2015,129.740005,148,131.080002,137.860001,137.860001,97447,0.062586679
15/01/2015,130.460007,150.070007,128.699997,129.740005,129.740005,125351,-0.005518948
14/01/2015,150,157.429993,130.460007,130.460007,130.460007,170629,-0.13026662
13/01/2015,180.429993,219.179993,150,150,150,151576,-0.168652631
12/01/2015,178.929993,185.559998,178.309998,180.429993,180.429993,111544,0.008383167
11/01/2015,194,196.389999,178.929993,178.929993,178.929993,65741,-0.077680448
10/01/2015,219.619995,196.199997,194,194,194,59597,-0.116656022
09/01/2015,196.199997,219.619995,184.130005,219.619995,219.619995,91008,0.119367983
08/01/2015,202,202,196.199997,196.199997,196.199997,105936,-0.028712886
07/01/2015,199.880005,202.100006,194.830002,202,202,99080,0.010606339
06/01/2015,186.160004,219.020004,180.100006,199.880005,199.880005,129978,-0.332509611
05/01/2015,187.460007,381.920013,108.830002,299.450012,299.450012,159709,0.608562557
04/01/2015,199,203.050003,186.160004,186.160004,186.160004,84495,-0.064522593
03/01/2015,221.979996,221.979996,199,199,199,76827,-0.06185176
02/01/2015,216.570007,360.100006,194.229996,212.119995,212.119995,91515,-0.044418421
01/01/2015,202.089996,221.979996,201.539993,221.979996,221.979996,34299,0.098421497
31/12/2014,210,210,202.089996,202.089996,202.089996,49470,-0.037666686
30/12/2014,210,216,210,210,210,87195,-0.043454465
29/12/2014,227.009995,377.970001,135.75,219.539993,219.539993,101335,-0.032906049
28/12/2014,221.729996,403.880005,170.100006,227.009995,227.009995,71430,0.080999976
27/12/2014,210.110001,210,210,210,210,43385,-0.062583715
26/12/2014,216.940002,392.929993,201.610001,224.020004,224.020004,42177,0.032635761
25/12/2014,214.889999,392.160004,189.929993,216.940002,216.940002,19124,0.032506787
24/12/2014,214.789993,220.509995,210.050003,210.110001,210.110001,82337,-0.021788687
23/12/2014,206,214.789993,206,214.789993,214.789993,83740,0.042669869
22/12/2014,214.360001,214.789993,206,206,206,92327,-0.038999818
21/12/2014,225.570007,223.539993,214.330002,214.360001,214.360001,53449,-0.04969635
20/12/2014,225,225.570007,225,225.570007,225.570007,71894,0.002533364
19/12/2014,200,225.570007,200,225,225,90879,0.125
18/12/2014,205.630005,207.050003,200,200,200,114219,-0.027379297
17/12/2014,220.639999,221.919998,205.630005,205.630005,205.630005,89568,-0.068029342
16/12/2014,227,239.130005,220.639999,220.639999,220.639999,126269,-0.086376816
15/12/2014,228.210007,450.079987,210.789993,241.5,241.5,121166,0.063876652
14/12/2014,226.570007,227,226.570007,227,227,41420,0.001897837
13/12/2014,240.710007,233,226.550003,226.570007,226.570007,51443,-0.058742884
12/12/2014,229.919998,240.710007,230.119995,240.710007,240.710007,90061,0.046929406
11/12/2014,229,229.919998,229,229.919998,229.919998,97575,0.004017459
10/12/2014,234.880005,235.059998,229,229,229,91797,-0.025034081
09/12/2014,238.080002,237.759995,231.25,234.880005,234.880005,102627,-0.013440848
08/12/2014,241.020004,242,238.080002,238.080002,238.080002,123493,-0.012198166
07/12/2014,240,241.020004,240,241.020004,241.020004,60528,0.004250017
06/12/2014,252,252,240,240,240,60931,-0.047619048
05/12/2014,240,252,240,252,252,113561,0.05
04/12/2014,250.869995,250,240,240,240,130605,-0.043329195
03/12/2014,249.179993,253.830002,246.580002,250.869995,250.869995,128218,0.006782254
02/12/2014,249.979996,256.200012,245.110001,249.179993,249.179993,159645,-0.003200268
01/12/2014,249.960007,253.75,246.580002,249.979996,249.979996,129220,8.00E-05
30/11/2014,246.009995,253.550003,245.940002,249.960007,249.960007,77375,0.016056307
29/11/2014,247.979996,253.419998,242.75,246.009995,246.009995,68032,-0.007944193
28/11/2014,241.779999,253.110001,235.919998,247.979996,247.979996,91672,0.025643134
27/11/2014,246.320007,258.390015,241.309998,241.779999,241.779999,92797,-0.018431341
26/11/2014,246.289993,253.839996,241.550003,246.320007,246.320007,122659,0.000121864
25/11/2014,243.380005,254.029999,242.050003,246.289993,246.289993,149585,0.011956562
24/11/2014,241.199997,251.610001,238.169998,243.380005,243.380005,114633,0.009038176
23/11/2014,234.050003,241.199997,232.229996,241.199997,241.199997,62537,0.030549002
22/11/2014,240,240,232.470001,234.050003,234.050003,50991,-0.024791654
21/11/2014,230,240,225.110001,240,240,70458,0.043478261
20/11/2014,245,245,230,230,230,107522,-0.06122449
19/11/2014,278,285,245,245,245,103216,-0.118705036
18/11/2014,260,280,246,278,278,95082,0.069230769
17/11/2014,250,277,250,260,260,123963,0.04
16/11/2014,277,277,250,250,250,65897,-0.097472924
15/11/2014,278,278,277,277,277,59645,-0.003597122
14/11/2014,271,283,271,278,278,89250,0.025830258
13/11/2014,271,271,271,271,271,142018,0
12/11/2014,224,274.98999,224,271,271,109175,0.137269747
11/11/2014,243.059998,431.029999,200.089996,238.289993,238.289993,109509,0.063794612
10/11/2014,215,224,215,224,224,125912,-0.046524468
09/11/2014,212.800003,649.909973,205.289993,234.929993,234.929993,65155,0.092697642
08/11/2014,215,215,215,215,215,54676,0
07/11/2014,213,215,213,215,215,83845,0.009389671
06/11/2014,225,213,213,213,213,107288,-0.099022899
05/11/2014,223.210007,1000,182.139999,236.410004,236.410004,118926,0.05913712
04/11/2014,223.710007,649.909973,181.360001,223.210007,223.210007,104212,-0.002235036
03/11/2014,221.139999,380.950012,184.770004,223.710007,223.710007,129888,0.011621633
02/11/2014,218.440002,375.940002,194.070007,221.139999,221.139999,55322,0.01236036
01/11/2014,227.179993,383.140015,199.100006,218.440002,218.440002,55344,-0.038471658
31/10/2014,249.669998,398.01001,201.789993,227.179993,227.179993,78042,-0.090078925
30/10/2014,224.029999,390.929993,202.020004,249.669998,249.669998,98364,0.114448954
29/10/2014,248.179993,349.959991,195.270004,224.029999,224.029999,83357,-0.097308384
28/10/2014,243.020004,364.01001,204.080002,248.179993,248.179993,97281,0.021232775
27/10/2014,239.979996,362.76001,204.809998,243.020004,243.020004,94867,0.012667756
25/10/2014,230.270004,353.609985,200.139999,239.979996,239.979996,52131,0.042167854
24/10/2014,238.529999,364.959991,206.130005,230.270004,230.270004,59864,-0.034628747
23/10/2014,217.990005,430.109985,200,238.529999,238.529999,70875,0.094224476
22/10/2014,252.100006,749.630005,211.910004,217.990005,217.990005,164245,-0.135303452
21/10/2014,262.529999,600,227.789993,252.100006,252.100006,158242,-0.039728766
20/10/2014,328.950012,459.769989,223.779999,262.529999,262.529999,159489,-0.201915217
19/10/2014,259.73999,459.980011,225.119995,328.950012,328.950012,144413,0.266458861
18/10/2014,249,460.829987,224,259.73999,259.73999,55844,0.04313249
17/10/2014,225.720001,500,224,249,249,59967,0.103136625
16/10/2014,248.589996,1000,223.880005,225.720001,225.720001,103369,-0.091998855
15/10/2014,246.809998,560.219971,230.169998,248.589996,248.589996,113539,0.007212017
14/10/2014,269.179993,1000,243.520004,246.809998,246.809998,106630,-0.063126343
13/10/2014,257.709991,495.049988,234.850006,263.440002,263.440002,150604,0.022234338
12/10/2014,246.309998,750,212.300003,257.709991,257.709991,96270,0.046283111
11/10/2014,226,432.98999,180.509995,246.309998,246.309998,58382,0.089867248
10/10/2014,221.770004,400,208.539993,226,226,46375,0.019073797
09/10/2014,222.660004,1000,216.5,221.770004,221.770004,79263,-0.003997126
08/10/2014,248.25,1000,215.220001,222.660004,222.660004,140293,-0.103081555
07/10/2014,213.389999,1000,150,248.25,248.25,131925,0.163362862
06/10/2014,232.160004,400,174.089996,213.389999,213.389999,88193,-0.080849434
05/10/2014,226.5,1000,192.309998,232.160004,232.160004,119378,0.02498898
04/10/2014,217.820007,383.140015,177.580002,226.5,226.5,60424,0.006666667
03/10/2014,335,335,225,225,225,78358,-0.050512727
02/10/2014,243.600006,407.329987,213.380005,236.970001,236.970001,78297,-0.027216769
01/10/2014,257.899994,421.940002,200,243.600006,243.600006,106349,-0.055447803
30/09/2014,259.200012,421.940002,223.169998,257.899994,257.899994,152452,-0.005015501
29/09/2014,250.25,1000,225,259.200012,259.200012,93482,0.035764284
28/09/2014,254.740005,1000,223.309998,250.25,250.25,157924,-0.017625834
27/09/2014,260.190002,510.75,221.429993,254.740005,254.740005,52914,-0.02094622
26/09/2014,266,1000,200,260.190002,260.190002,57980,-0.021842098
25/09/2014,264.649994,429.799988,200,266,266,89630,0.0051011
24/09/2014,272.380005,600.169983,200,264.649994,264.649994,136320,-0.02837951
23/09/2014,280.429993,440.529999,210,272.380005,272.380005,112109,-0.028705874
22/09/2014,243,429.450012,230.339996,280.429993,280.429993,153067,0.154032893
21/09/2014,261.51001,429.549988,233.419998,243,243,95408,-0.070781268
20/09/2014,248.050003,431.029999,200,261.51001,261.51001,87830,0.054263281
19/09/2014,290.019989,1000,239.990005,248.050003,248.050003,78651,-0.144714115
18/09/2014,273.630005,1000,230.770004,290.019989,290.019989,118977,0.059898343
17/09/2014,276.809998,470.220001,200,273.630005,273.630005,166704,-0.011487999
16/09/2014,301.929993,429.179993,250,276.809998,276.809998,121469,-0.083198078
15/09/2014,299.040009,493.100006,214.779999,301.929993,301.929993,115305,0.009664205
14/09/2014,310.070007,1000,270,299.040009,299.040009,180728,-0.035572605
13/09/2014,313.459991,510.200012,272,310.070007,310.070007,115015,-0.010814726
12/09/2014,303.579987,526.320007,277.089996,313.459991,313.459991,56440,0.032544978
11/09/2014,333.559998,519.75,219.399994,303.579987,303.579987,84512,-0.089878916
10/09/2014,306.179993,429.549988,220.25,333.559998,333.559998,123436,0.08942454
09/09/2014,296,417.540009,271,306.179993,306.179993,100254,0.034391868
08/09/2014,300,497.51001,250,296,296,131479,-0.028520798
07/09/2014,307.899994,492.130005,268,304.690002,304.690002,115842,-0.010778896
06/09/2014,305,521.919983,250.190002,308.01001,308.01001,60137,0.009868885
05/09/2014,306.179993,1000,250,305,305,57267,0.065576593
04/09/2014,296.359985,1000,251.220001,286.230011,286.230011,66036,-0.034181315
03/09/2014,284.630005,1000,273.440002,296.359985,296.359985,82494,0.043227255
02/09/2014,305,1000,233.869995,284.079987,284.079987,127451,-0.068590207
01/09/2014,305.380005,431.029999,230,305,305,108697,-0.001244368
31/08/2014,308.98999,1000,275.890015,305.380005,305.380005,81525,-0.011683178
30/08/2014,315.559998,1000,242,308.98999,308.98999,95206,-0.020820155
29/08/2014,320.839996,431.029999,286.679993,315.559998,315.559998,72680,-0.016456795
28/08/2014,317.059998,429.839996,229.889999,320.839996,320.839996,86461,-0.042268669
27/08/2014,365,365,335,335,335,77132,0.055849726
26/08/2014,319.829987,1000,285,317.279999,317.279999,133555,-0.007972948
25/08/2014,314.470001,1000,283.890015,319.829987,319.829987,122183,0.017044507
24/08/2014,290.880005,1000,287.779999,314.470001,314.470001,61180,0.08109872
23/08/2014,317.019989,1000,230,290.880005,290.880005,52045,-0.082455318
22/08/2014,326.799988,420.170013,250,317.019989,317.019989,56806,-0.029926559
21/08/2014,312.059998,529.940002,250,326.799988,326.799988,78875,0.047234474
20/08/2014,327.01001,1000,294.369995,312.059998,312.059998,104419,-0.045717292
19/08/2014,310.98999,420.170013,282.869995,327.01001,327.01001,129230,0.051512976
18/08/2014,287.329987,420.170013,275.529999,310.98999,310.98999,123750,0.082344357
17/08/2014,322.839996,420.170013,200,287.329987,287.329987,131646,-0.115907732
16/08/2014,311.929993,533.330017,283.019989,325,325,72790,0.04190045
15/08/2014,319.929993,420.170013,289.049988,311.929993,311.929993,53358,-0.02500547
14/08/2014,328.5,1000,230.410004,319.929993,319.929993,113930,-0.025969671
13/08/2014,340.140015,419.850006,250,328.459991,328.459991,91579,-0.034338871
12/08/2014,349,431.029999,303.570007,340.140015,340.140015,140308,-0.025386777
11/08/2014,335.619995,604.650024,251.050003,349,349,163545,0.039866531
10/08/2014,359.769989,593.469971,327.48999,335.619995,335.619995,147831,-0.067126205
09/08/2014,393.570007,602.409973,330.089996,359.769989,359.769989,67917,-0.085880574
08/08/2014,591.719971,1000,323.829987,393.570007,393.570007,59416,-0.334871178
07/08/2014,361.660004,1000,325,591.719971,591.719971,105459,0.636122227
06/08/2014,361.01001,618.809998,330,361.660004,361.660004,99151,0.001800487
05/08/2014,350.26001,594.059998,300,361.01001,361.01001,113793,0.030691485
04/08/2014,364.959991,490.200012,271.040009,350.26001,350.26001,119197,-0.040278336
03/08/2014,379.209991,613.5,257.01001,364.959991,364.959991,93221,-0.037578124
02/08/2014,375.029999,604.840027,337.839996,379.209991,379.209991,39851,0.011145754
01/08/2014,380.470001,1000,300,375.029999,375.029999,64035,-0.01429811
31/07/2014,408.720001,1000,300.519989,380.470001,380.470001,85996,-0.069118223
30/07/2014,350.769989,671.140015,330.209991,408.720001,408.720001,147519,0.16520801
29/07/2014,345.049988,609.76001,330.410004,350.769989,350.769989,109973,0.016577311
28/07/2014,368.950012,1000,294.480011,345.049988,345.049988,87085,-0.064778488
27/07/2014,374.920013,1000,325.690002,368.950012,368.950012,103787,-0.015923399
26/07/2014,353.149994,649.909973,342.470001,374.920013,374.920013,55943,0.061645248
25/07/2014,367.100006,602.409973,333.720001,353.149994,353.149994,61250,-0.038000577
24/07/2014,365.5,708.659973,336.859985,367.100006,367.100006,84917,0.004377581
23/07/2014,373.5,650.200012,347.799988,365.5,365.5,86125,-0.021419009
22/07/2014,378.790009,657.890015,347.220001,373.5,373.5,96376,-0.013965545
21/07/2014,380.390015,630,346.48999,378.790009,378.790009,100291,-0.004206225
20/07/2014,384.470001,621,347.140015,380.390015,380.390015,106946,-0.010611975
19/07/2014,386.649994,483,354.429993,384.470001,384.470001,43487,-0.005638156
18/07/2014,360.660004,637,178.490005,386.649994,386.649994,34660,0.072062302
17/07/2014,380,1000,347.209991,360.660004,360.660004,93850,-0.050894726
16/07/2014,378.01001,1000,300,380,380,88549,-0.090909091
15/07/2014,379.910004,628,356.980011,418,418,125075,0.100260576
14/07/2014,370.570007,1000,343.109985,379.910004,379.910004,93035,0.025204406
13/07/2014,396.730011,1000,328.079987,370.570007,370.570007,90636,-0.06593906
12/07/2014,390,635,347.170013,396.730011,396.730011,48570,0.017256438
11/07/2014,439.5,1000,300,390,390,64625,-0.112627986
10/07/2014,363.440002,1000,300,439.5,439.5,202225,0.209278003
09/07/2014,375,573,353.540009,363.440002,363.440002,164792,-0.030826661
08/07/2014,380.559998,1000,359.559998,375,375,137323,-0.014610043
07/07/2014,381.179993,1000,300,380.559998,380.559998,100271,-0.001626515
06/07/2014,385,650,342.089996,381.179993,381.179993,103299,-0.009922096
05/07/2014,365.440002,591.070007,362.200012,385,385,54905,0.053524513
04/07/2014,390.100006,588.960022,347.48999,365.440002,365.440002,48946,0.001205485
03/07/2014,390,390,345,365,365,105537,-0.064342491
02/07/2014,413.5,1000,300,390.100006,390.100006,98562,-0.05659007
01/07/2014,415.790009,607.690002,361.519989,413.5,413.5,120505,-0.005507609
30/06/2014,399,613.150024,300,415.790009,415.790009,124920,0.042080223
29/06/2014,345.359985,605,336.709991,399,399,151039,0.155316242
28/06/2014,356.089996,909.599976,300,345.359985,345.359985,65328,-0.030132863
27/06/2014,369.970001,612.98999,151,356.089996,356.089996,78036,-0.037516569
26/06/2014,337.820007,484.279999,294.480011,369.970001,369.970001,106600,0.095169005
25/06/2014,324.01001,440,318.019989,337.820007,337.820007,125105,0.042622131
24/06/2014,360.589996,535.23999,241.899994,324.01001,324.01001,118660,-0.101444817
23/06/2014,355.899994,600,300,360.589996,360.589996,128137,0.013177865
22/06/2014,336.959991,487.410004,325.329987,355.899994,355.899994,137446,-0.087435913
21/06/2014,330,390,330,390,390,81876,0.164179104
20/06/2014,351.440002,556.859985,322.549988,335,335,132777,-0.046778972
19/06/2014,354.660004,560.679993,323.25,351.440002,351.440002,117127,-0.009079124
18/06/2014,359.26001,558.710022,300,354.660004,354.660004,113282,-0.012804114
17/06/2014,399.5,575.650024,335.640015,359.26001,359.26001,108618,-0.100725882
